ADC Read (10 bits)
Muestra	 PWM_percent	 ADC
183	 0		 0
184	 0		 0
185	 0		 0
186	 0		 0
187	 0		 0
188	 0		 0
189	 0		 0
190	 0		 0
191	 0		 0
192	 0		 0
193	 0		 0
194	 0		 0
195	 0		 0
196	 0		 0
197	 0		 0
198	 0		 0
199	 0		 0
200	 0		 0
201	 0		 0
202	 0		 0
203	 0		 0
204	 0		 0
205	 0		 0
206	 0		 0
207	 0		 0
208	 0		 0
209	 0		 0
210	 0		 0
211	 0		 0
212	 0		 0
213	 0		 0
214	 0		 0
215	 0		 0
216	 0		 0
217	 0		 0
218	 0		 0
219	 0		 0
220	 0		 0
221	 0		 0
222	 0		 0
223	 0		 0
224	 0		 0
225	 0		 0
226	 0		 0
227	 0		 0
228	 0		 0
229	 0		 0
230	 0		 0
231	 0		 0
232	 0		 0
233	 0		 0
234	 0		 0
235	 0		 0
236	 0		 0
237	 0		 0
238	 0		 0
239	 0		 0
240	 0		 0
241	 0		 0
242	 0		 0
243	 0		 0
244	 0		 0
245	 0		 0
246	 0		 0
247	 0		 0
248	 0		 0
249	 0		 0
250	 0		 0
251	 0		 0
252	 0		 0
253	 0		 0
254	 0		 0
255	 0		 0
256	 0		 0
257	 0		 0
258	 0		 0
259	 0		 0
260	 0		 0
261	 0		 0
262	 0		 0
263	 0		 0
264	 0		 0
265	 0		 0
266	 0		 0
267	 0		 0
268	 0		 0
269	 0		 0
270	 0		 0
271	 0		 0
272	 0		 0
273	 0		 0
274	 0		 0
275	 0		 0
276	 0		 0
277	 0		 0
278	 0		 0
279	 0		 0
280	 0		 0
281	 0		 0
282	 0		 0
283	 0		 0
284	 0		 0
285	 0		 0
286	 0		 0
287	 0		 0
288	 0		 0
289	 0		 0
290	 0		 0
291	 0		 0
292	 0		 0
293	 0		 0
294	 0		 0
295	 0		 0
296	 0		 0
297	 0		 0
298	 0		 0
299	 0		 0
300	 0		 0
301	 0		 0
302	 30		 0
303	 30		 0
304	 30		 2
305	 30		 11
306	 30		 26
307	 30		 42
308	 30		 55
309	 30		 64
310	 30		 68
311	 30		 74
312	 30		 83
313	 30		 93
314	 30		 102
315	 30		 112
316	 30		 133
317	 30		 160
318	 30		 173
319	 30		 196
320	 30		 222
321	 30		 244
322	 30		 262
323	 30		 280
324	 30		 293
325	 30		 306
326	 30		 316
327	 30		 326
328	 30		 335
329	 30		 338
330	 30		 336
331	 30		 329
332	 30		 312
333	 30		 270
334	 30		 259
335	 30		 270
336	 30		 274
337	 30		 381
338	 30		 370
339	 30		 392
340	 30		 412
341	 30		 421
342	 30		 430
343	 30		 432
344	 30		 429
345	 30		 412
346	 30		 381
347	 30		 336
348	 30		 312
349	 30		 347
350	 30		 420
351	 30		 472
352	 30		 516
353	 30		 544
354	 30		 545
355	 30		 544
356	 30		 528
357	 30		 505
358	 30		 459
359	 30		 376
360	 30		 383
361	 30		 380
362	 30		 524
363	 30		 560
364	 30		 552
365	 30		 555
366	 30		 555
367	 30		 531
368	 30		 480
369	 30		 401
370	 30		 389
371	 30		 480
372	 30		 564
373	 30		 608
374	 30		 630
375	 30		 647
376	 30		 648
377	 30		 630
378	 30		 581
379	 30		 438
380	 30		 433
381	 30		 537
382	 30		 605
383	 30		 632
384	 30		 634
385	 30		 621
386	 30		 598
387	 30		 595
388	 30		 451
389	 30		 426
390	 30		 480
391	 30		 511
392	 30		 535
393	 30		 667
394	 30		 682
395	 30		 638
396	 30		 595
397	 30		 480
398	 30		 466
399	 30		 475
400	 30		 499
401	 30		 522
402	 30		 541
403	 30		 555
404	 30		 558
405	 30		 464
406	 30		 419
407	 30		 456
408	 30		 524
409	 30		 589
410	 30		 638
411	 30		 667
412	 30		 673
413	 30		 489
414	 30		 467
415	 30		 476
416	 30		 502
417	 30		 535
418	 30		 559
419	 30		 570
420	 30		 562
421	 30		 479
422	 30		 427
423	 30		 424
424	 30		 460
425	 30		 504
426	 30		 540
427	 30		 575
428	 30		 592
429	 30		 587
430	 30		 448
431	 30		 477
432	 30		 538
433	 30		 596
434	 30		 639
435	 30		 664
436	 30		 664
437	 30		 519
438	 30		 459
439	 30		 476
440	 30		 530
441	 30		 579
442	 30		 612
443	 30		 625
444	 30		 610
445	 30		 479
446	 30		 475
447	 30		 489
448	 30		 521
449	 30		 555
450	 30		 578
451	 30		 592
452	 30		 586
453	 30		 448
454	 30		 485
455	 30		 565
456	 30		 639
457	 30		 696
458	 30		 723
459	 30		 727
460	 30		 504
461	 30		 509
462	 30		 531
463	 30		 569
464	 30		 599
465	 30		 613
466	 30		 604
467	 30		 417
468	 30		 457
469	 30		 460
470	 30		 509
471	 30		 555
472	 30		 592
473	 30		 620
474	 30		 627
475	 30		 472
476	 30		 497
477	 30		 563
478	 30		 629
479	 30		 679
480	 30		 704
481	 30		 703
482	 30		 483
483	 30		 488
484	 30		 528
485	 30		 585
486	 30		 633
487	 30		 656
488	 30		 650
489	 30		 500
490	 30		 500
491	 30		 506
492	 30		 542
493	 30		 576
494	 30		 604
495	 30		 619
496	 30		 607
497	 30		 470
498	 30		 525
499	 30		 616
500	 30		 695
501	 30		 741
502	 30		 760
503	 30		 534
504	 30		 528
505	 30		 544
506	 30		 583
507	 30		 617
508	 30		 635
509	 30		 634
510	 30		 538
511	 30		 475
512	 30		 478
513	 30		 525
514	 30		 576
515	 30		 615
516	 30		 643
517	 30		 644
518	 30		 488
519	 30		 529
520	 30		 608
521	 30		 673
522	 30		 714
523	 30		 731
524	 30		 696
525	 30		 501
526	 30		 521
527	 30		 582
528	 30		 639
529	 30		 671
530	 30		 675
531	 30		 504
532	 30		 515
533	 30		 517
534	 30		 553
535	 30		 589
536	 30		 619
537	 30		 633
538	 30		 475
539	 30		 480
540	 30		 547
541	 30		 642
542	 30		 720
543	 30		 768
544	 30		 780
545	 30		 539
546	 30		 544
547	 30		 571
548	 30		 612
549	 30		 646
550	 30		 653
551	 30		 633
552	 30		 488
553	 30		 477
554	 30		 517
555	 30		 570
556	 30		 617
557	 30		 653
558	 30		 664
559	 30		 495
560	 30		 525
561	 30		 603
562	 30		 676
563	 30		 728
564	 30		 749
565	 30		 734
566	 30		 514
567	 30		 533
568	 30		 595
569	 30		 652
570	 30		 688
571	 30		 689
572	 30		 521
573	 30		 525
574	 30		 532
575	 30		 571
576	 30		 609
577	 30		 636
578	 30		 647
579	 30		 480
580	 30		 507
581	 30		 597
582	 30		 692
583	 30		 759
584	 30		 795
585	 30		 791
586	 30		 553
587	 30		 565
588	 30		 608
589	 30		 645
590	 30		 669
591	 30		 657
592	 30		 492
593	 30		 486
594	 30		 513
595	 30		 566
596	 30		 619
597	 30		 658
598	 30		 675
599	 30		 501
600	 30		 529
601	 30		 608
602	 30		 687
603	 30		 739
604	 30		 763
605	 30		 748
606	 30		 523
607	 30		 544
608	 30		 609
609	 30		 661
610	 30		 697
611	 30		 697
612	 30		 531
613	 30		 530
614	 30		 549
615	 30		 589
616	 30		 627
617	 30		 653
618	 30		 654
619	 30		 490
620	 30		 539
621	 30		 637
622	 30		 731
623	 30		 791
624	 30		 811
625	 30		 557
626	 30		 563
627	 30		 593
628	 30		 636
629	 30		 669
630	 30		 679
631	 30		 649
632	 30		 505
633	 30		 500
634	 30		 551
635	 30		 606
636	 30		 655
637	 30		 681
638	 30		 505
639	 30		 520
640	 30		 589
641	 30		 672
642	 30		 738
643	 30		 768
644	 30		 768
645	 30		 527
646	 30		 541
647	 30		 603
648	 30		 667
649	 30		 705
650	 30		 708
651	 30		 539
652	 30		 538
653	 30		 552
654	 30		 591
655	 30		 633
656	 30		 657
657	 30		 659
658	 30		 493
659	 30		 547
660	 30		 649
661	 30		 741
662	 30		 800
663	 30		 818
664	 30		 564
665	 30		 573
666	 30		 608
667	 30		 651
668	 30		 681
669	 30		 684
670	 30		 571
671	 30		 511
672	 30		 514
673	 30		 566
674	 30		 624
675	 30		 669
676	 30		 688
677	 30		 507
678	 30		 539
679	 30		 617
680	 30		 700
681	 30		 760
682	 30		 783
683	 30		 749
684	 30		 538
685	 30		 569
686	 30		 635
687	 30		 690
688	 30		 718
689	 30		 703
690	 30		 543
691	 30		 539
692	 30		 571
693	 30		 615
694	 30		 649
695	 30		 667
696	 30		 493
697	 30		 514
698	 30		 599
699	 30		 707
700	 30		 788
701	 30		 829
702	 30		 819
703	 30		 571
704	 30		 594
705	 30		 637
706	 30		 677
707	 30		 691
708	 30		 671
709	 30		 513
710	 30		 505
711	 30		 555
712	 30		 610
713	 30		 664
714	 30		 690
715	 30		 512
716	 30		 528
717	 30		 598
718	 30		 691
719	 30		 752
720	 30		 789
721	 30		 775
722	 30		 541
723	 30		 560
724	 30		 628
725	 30		 690
726	 30		 719
727	 30		 714
728	 30		 548
729	 30		 542
730	 30		 574
731	 30		 617
732	 30		 652
733	 30		 672
734	 30		 499
735	 30		 516
736	 30		 604
737	 30		 711
738	 30		 791
739	 30		 833
740	 30		 824
741	 30		 579
742	 30		 599
743	 30		 647
744	 30		 681
745	 30		 697
746	 30		 672
747	 30		 518
748	 30		 511
749	 30		 562
750	 30		 621
751	 30		 670
752	 30		 698
753	 30		 517
754	 30		 539
755	 30		 616
756	 30		 706
757	 30		 767
758	 30		 793
759	 30		 732
760	 30		 549
761	 30		 579
762	 30		 648
763	 30		 707
764	 30		 731
765	 30		 711
766	 30		 551
767	 30		 551
768	 30		 587
769	 30		 633
770	 30		 665
771	 30		 677
772	 30		 500
773	 30		 535
774	 30		 639
775	 30		 745
776	 30		 814
777	 30		 843
778	 30		 578
779	 30		 587
780	 30		 621
781	 30		 667
782	 30		 695
783	 30		 699
784	 30		 494
785	 30		 514
786	 30		 529
787	 30		 588
788	 30		 647
789	 30		 688
790	 30		 703
791	 30		 523
792	 30		 569
793	 30		 659
794	 30		 739
795	 30		 786
796	 30		 796
797	 30		 542
798	 30		 550
799	 30		 615
800	 30		 683
801	 30		 723
802	 30		 731
803	 30		 553
804	 30		 553
805	 30		 569
806	 30		 613
807	 30		 653
808	 30		 679
809	 30		 673
810	 30		 513
811	 30		 588
812	 30		 701
813	 30		 787
814	 30		 835
815	 30		 841
816	 30		 584
817	 30		 604
818	 30		 651
819	 30		 689
820	 30		 707
821	 30		 682
822	 30		 523
823	 30		 513
824	 30		 565
825	 30		 626
826	 30		 677
827	 30		 704
828	 30		 519
829	 30		 546
830	 30		 627
831	 30		 717
832	 30		 777
833	 30		 801
834	 30		 729
835	 30		 555
836	 30		 594
837	 30		 661
838	 30		 716
839	 30		 736
840	 30		 502
841	 30		 556
842	 30		 562
843	 30		 601
844	 30		 646
845	 30		 673
846	 30		 682
847	 30		 505
848	 30		 562
849	 30		 672
850	 30		 769
851	 30		 832
852	 30		 846
853	 30		 584
854	 30		 597
855	 30		 641
856	 30		 685
857	 30		 706
858	 30		 693
859	 30		 523
860	 30		 510
861	 30		 552
862	 30		 615
863	 30		 671
864	 30		 705
865	 30		 523
866	 30		 537
867	 30		 613
868	 30		 704
869	 30		 768
870	 30		 801
871	 30		 787
872	 30		 547
873	 30		 583
874	 30		 655
875	 30		 713
876	 30		 741
877	 30		 715
878	 30		 557
879	 30		 559
880	 30		 599
881	 30		 641
882	 30		 673
883	 30		 682
884	 30		 506
885	 30		 552
886	 30		 662
887	 30		 767
888	 30		 826
889	 30		 849
890	 30		 584
891	 30		 596
892	 30		 638
893	 30		 681
894	 30		 707
895	 30		 699
896	 30		 525
897	 30		 511
898	 30		 554
899	 30		 614
900	 30		 666
901	 30		 704
902	 30		 563
903	 30		 536
904	 30		 608
905	 30		 700
906	 30		 767
907	 30		 804
908	 30		 795
909	 30		 552
910	 30		 580
911	 30		 653
912	 30		 712
913	 30		 742
914	 30		 720
915	 30		 559
916	 30		 559
917	 30		 598
918	 30		 641
919	 30		 675
920	 30		 683
921	 30		 506
922	 30		 555
923	 30		 664
924	 30		 767
925	 30		 829
926	 30		 848
927	 30		 585
928	 30		 599
929	 30		 639
930	 30		 684
931	 30		 712
932	 30		 700
933	 30		 524
934	 30		 515
935	 30		 555
936	 30		 618
937	 30		 670
938	 30		 705
939	 30		 525
940	 30		 539
941	 30		 613
942	 30		 709
943	 30		 778
944	 30		 806
945	 30		 792
946	 30		 551
947	 30		 589
948	 30		 661
949	 30		 717
950	 30		 741
951	 30		 717
952	 30		 558
953	 30		 563
954	 30		 606
955	 30		 648
956	 30		 680
957	 30		 684
958	 30		 511
959	 30		 566
960	 30		 680
961	 30		 782
962	 30		 838
963	 30		 854
964	 30		 587
965	 30		 604
966	 30		 649
967	 30		 690
968	 30		 713
969	 30		 696
970	 30		 527
971	 30		 517
972	 30		 567
973	 30		 628
974	 30		 678
975	 30		 711
976	 30		 523
977	 30		 548
978	 30		 632
979	 30		 721
980	 30		 785
981	 30		 809
982	 30		 697
983	 30		 556
984	 30		 601
985	 30		 675
986	 30		 728
987	 30		 747
988	 30		 553
989	 30		 562
990	 30		 573
991	 30		 613
992	 30		 658
993	 30		 685
994	 30		 680
995	 30		 515
996	 30		 590
997	 30		 708
998	 30		 800
999	 30		 849
1000	 30		 851
1001	 30		 592
1002	 30		 615
1003	 30		 661
1004	 30		 701
1005	 30		 717
1006	 30		 685
1007	 30		 528
1008	 30		 527
1009	 30		 582
1010	 30		 643
1011	 30		 691
1012	 30		 714
1013	 30		 526
1014	 30		 569
1015	 30		 661
1016	 30		 745
1017	 30		 795
1018	 30		 810
1019	 30		 552
1020	 30		 561
1021	 30		 623
1022	 30		 694
1023	 30		 738
1024	 30		 741
1025	 30		 562
1026	 30		 558
1027	 30		 585
1028	 30		 630
1029	 30		 672
1030	 30		 688
1031	 30		 505
1032	 30		 531
1033	 30		 625
1034	 30		 742
1035	 30		 817
1036	 30		 855
1037	 30		 590
1038	 30		 598
1039	 30		 627
1040	 30		 677
1041	 30		 711
1042	 30		 712
1043	 30		 567
1044	 30		 519
1045	 30		 544
1046	 30		 605
1047	 30		 661
1048	 30		 705
1049	 30		 712
1050	 30		 536
1051	 30		 600
1052	 30		 695
1053	 30		 768
1054	 30		 808
1055	 30		 807
1056	 30		 557
1057	 30		 579
1058	 30		 652
1059	 30		 717
1060	 30		 745
1061	 30		 730
1062	 30		 565
1063	 30		 562
1064	 30		 601
1065	 30		 649
1066	 30		 681
1067	 30		 689
1068	 30		 510
1069	 30		 563
1070	 30		 676
1071	 30		 777
1072	 30		 839
1073	 30		 860
1074	 30		 592
1075	 30		 609
1076	 30		 651
1077	 30		 693
1078	 30		 719
1079	 30		 701
1080	 30		 529
1081	 30		 518
1082	 30		 569
1083	 30		 630
1084	 30		 683
1085	 30		 713
1086	 30		 525
1087	 30		 553
1088	 30		 641
1089	 30		 732
1090	 30		 791
1091	 30		 815
1092	 30		 560
1093	 30		 559
1094	 30		 613
1095	 30		 686
1096	 30		 729
1097	 30		 745
1098	 30		 559
1099	 30		 565
1100	 30		 580
1101	 30		 624
1102	 30		 665
1103	 30		 689
1104	 30		 528
1105	 30		 525
1106	 30		 610
1107	 30		 726
1108	 30		 812
1109	 30		 859
1110	 30		 644
1111	 30		 595
1112	 30		 624
1113	 30		 675
1114	 30		 707
1115	 30		 717
1116	 30		 576
1117	 30		 523
1118	 30		 539
1119	 30		 597
1120	 30		 659
1121	 30		 702
1122	 30		 713
1123	 30		 534
1124	 30		 592
1125	 30		 688
1126	 30		 767
1127	 30		 809
1128	 30		 808
1129	 30		 556
1130	 30		 581
1131	 30		 651
1132	 30		 715
1133	 30		 745
1134	 30		 733
1135	 30		 563
1136	 30		 564
1137	 30		 603
1138	 30		 647
1139	 30		 680
1140	 30		 691
1141	 30		 511
1142	 30		 561
1143	 30		 674
1144	 30		 779
1145	 30		 842
1146	 30		 861
1147	 30		 592
1148	 30		 608
1149	 30		 650
1150	 30		 697
1151	 30		 717
1152	 30		 699
1153	 30		 529
1154	 30		 520
1155	 30		 571
1156	 30		 635
1157	 30		 685
1158	 30		 713
1159	 30		 525
1160	 30		 558
1161	 30		 644
1162	 30		 737
1163	 30		 796
1164	 30		 816
1165	 30		 557
1166	 30		 562
1167	 30		 619
1168	 30		 693
1169	 30		 737
1170	 30		 748
1171	 30		 564
1172	 30		 563
1173	 30		 584
1174	 30		 629
1175	 30		 670
1176	 30		 693
1177	 30		 512
1178	 30		 529
1179	 30		 622
1180	 30		 737
1181	 30		 822
1182	 30		 860
1183	 30		 594
1184	 30		 600
1185	 30		 632
1186	 30		 681
1187	 30		 714
1188	 30		 715
1189	 30		 523
1190	 30		 520
1191	 30		 547
1192	 30		 608
1193	 30		 669
1194	 30		 709
1195	 30		 715
1196	 30		 538
1197	 30		 609
1198	 30		 703
1199	 30		 779
1200	 30		 809
1201	 30		 807
1202	 30		 560
1203	 30		 591
1204	 30		 663
1205	 30		 725
1206	 30		 750
1207	 30		 724
1208	 30		 565
1209	 30		 570
1210	 30		 610
1211	 30		 656
1212	 30		 688
1213	 30		 693
1214	 30		 518
1215	 30		 582
1216	 30		 697
1217	 30		 797
1218	 30		 853
1219	 30		 856
1220	 30		 595
1221	 30		 614
1222	 30		 663
1223	 30		 704
1224	 30		 721
1225	 30		 693
1226	 30		 534
1227	 30		 528
1228	 30		 585
1229	 30		 647
1230	 30		 696
1231	 30		 717
1232	 30		 531
1233	 30		 574
1234	 30		 672
1235	 30		 753
1236	 30		 805
1237	 30		 813
1238	 30		 555
1239	 30		 571
1240	 30		 639
1241	 30		 708
1242	 30		 745
1243	 30		 743
1244	 30		 566
1245	 30		 563
1246	 30		 595
1247	 30		 641
1248	 30		 677
1249	 30		 695
1250	 30		 511
1251	 30		 546
1252	 30		 653
1253	 30		 768
1254	 30		 837
1255	 30		 862
1256	 30		 593
1257	 30		 608
1258	 30		 646
1259	 30		 690
1260	 30		 720
1261	 30		 709
1262	 30		 530
1263	 30		 518
1264	 30		 563
1265	 30		 629
1266	 30		 682
1267	 30		 713
1268	 30		 528
1269	 30		 550
1270	 30		 637
1271	 30		 731
1272	 30		 792
1273	 30		 816
1274	 30		 594
1275	 30		 561
1276	 30		 615
1277	 30		 687
1278	 30		 737
1279	 30		 752
1280	 30		 561
1281	 30		 565
1282	 30		 581
1283	 30		 627
1284	 30		 670
1285	 30		 695
1286	 30		 528
1287	 30		 527
1288	 30		 619
1289	 30		 734
1290	 30		 822
1291	 30		 859
1292	 30		 605
1293	 30		 596
1294	 30		 630
1295	 30		 683
1296	 30		 715
1297	 30		 717
1298	 30		 541
1299	 30		 520
1300	 30		 544
1301	 30		 609
1302	 30		 665
1303	 30		 709
1304	 30		 715
1305	 30		 540
1306	 30		 605
1307	 30		 699
1308	 30		 781
1309	 30		 817
1310	 30		 803
1311	 30		 561
1312	 30		 589
1313	 30		 669
1314	 30		 723
1315	 30		 751
1316	 30		 729
1317	 30		 565
1318	 30		 569
1319	 30		 611
1320	 30		 657
1321	 30		 685
1322	 30		 691
1323	 30		 518
1324	 30		 584
1325	 30		 701
1326	 30		 797
1327	 30		 853
1328	 30		 856
1329	 30		 599
1330	 30		 620
1331	 30		 669
1332	 30		 706
1333	 30		 721
1334	 30		 691
1335	 30		 533
1336	 30		 531
1337	 30		 590
1338	 30		 651
1339	 30		 699
1340	 30		 716
1341	 30		 531
1342	 30		 582
1343	 30		 679
1344	 30		 761
1345	 30		 808
1346	 30		 814
1347	 30		 560
1348	 30		 573
1349	 30		 645
1350	 30		 711
1351	 30		 751
1352	 30		 742
1353	 30		 567
1354	 30		 565
1355	 30		 600
1356	 30		 645
1357	 30		 683
1358	 30		 695
1359	 30		 512
1360	 30		 557
1361	 30		 667
1362	 30		 779
1363	 30		 842
1364	 30		 864
1365	 30		 594
1366	 30		 612
1367	 30		 656
1368	 30		 696
1369	 30		 721
1370	 30		 705
1371	 30		 532
1372	 30		 521
1373	 30		 573
1374	 30		 635
1375	 30		 687
1376	 30		 721
1377	 30		 528
1378	 30		 561
1379	 30		 653
1380	 30		 741
1381	 30		 801
1382	 30		 819
1383	 30		 558
1384	 30		 566
1385	 30		 625
1386	 30		 695
1387	 30		 745
1388	 30		 747
1389	 30		 565
1390	 30		 564
1391	 30		 589
1392	 30		 635
1393	 30		 672
1394	 30		 692
1395	 30		 509
1396	 30		 536
1397	 30		 638
1398	 30		 751
1399	 30		 828
1400	 30		 864
1401	 30		 593
1402	 30		 601
1403	 30		 637
1404	 30		 688
1405	 30		 718
1406	 30		 713
1407	 30		 528
1408	 30		 518
1409	 30		 559
1410	 30		 621
1411	 30		 676
1412	 30		 712
1413	 30		 530
1414	 30		 545
1415	 30		 626
1416	 30		 720
1417	 30		 787
1418	 30		 816
1419	 30		 745
1420	 30		 566
1421	 30		 606
1422	 30		 681
1423	 30		 734
1424	 30		 753
1425	 30		 559
1426	 30		 567
1427	 30		 579
1428	 30		 624
1429	 30		 663
1430	 30		 693
1431	 30		 689
1432	 30		 525
1433	 30		 609
1434	 30		 729
1435	 30		 816
1436	 30		 856
1437	 30		 627
1438	 30		 598
1439	 30		 627
1440	 30		 679
1441	 30		 711
1442	 30		 719
1443	 30		 467
1444	 30		 525
1445	 30		 544
1446	 30		 608
1447	 30		 665
1448	 30		 706
1449	 30		 717
1450	 30		 537
1451	 30		 605
1452	 30		 704
1453	 30		 779
1454	 30		 816
1455	 30		 810
1456	 30		 563
1457	 30		 590
1458	 30		 665
1459	 30		 723
1460	 30		 749
1461	 30		 729
1462	 30		 568
1463	 30		 571
1464	 30		 613
1465	 30		 655
1466	 30		 691
1467	 30		 694
1468	 30		 519
1469	 30		 587
1470	 30		 701
1471	 30		 801
1472	 30		 854
1473	 30		 861
1474	 30		 599
1475	 30		 621
1476	 30		 669
1477	 30		 711
1478	 30		 723
1479	 30		 693
1480	 30		 535
1481	 30		 531
1482	 30		 592
1483	 30		 655
1484	 30		 700
1485	 30		 720
1486	 30		 533
1487	 30		 584
1488	 30		 680
1489	 30		 764
1490	 30		 812
1491	 30		 814
1492	 30		 560
1493	 30		 577
1494	 30		 649
1495	 30		 715
1496	 30		 749
1497	 30		 741
1498	 30		 567
1499	 30		 565
1500	 30		 603
1501	 30		 649
1502	 30		 684
1503	 30		 696
1504	 30		 515
1505	 30		 563
1506	 30		 677
1507	 30		 785
1508	 30		 847
1509	 30		 863
1510	 30		 597
1511	 30		 614
1512	 30		 659
1513	 30		 704
1514	 30		 721
1515	 30		 704
1516	 30		 534
1517	 30		 524
1518	 30		 577
1519	 30		 641
1520	 30		 689
1521	 30		 717
1522	 30		 530
1523	 30		 565
1524	 30		 659
1525	 30		 746
1526	 30		 806
1527	 30		 819
1528	 30		 558
1529	 30		 566
1530	 30		 633
1531	 30		 704
1532	 30		 747
1533	 30		 747
1534	 30		 566
1535	 30		 563
1536	 30		 594
1537	 30		 640
1538	 30		 677
1539	 30		 697
1540	 30		 511
1541	 30		 546
1542	 30		 651
1543	 30		 761
1544	 30		 838
1545	 30		 866
1546	 30		 594
1547	 30		 605
1548	 30		 643
1549	 30		 692
1550	 30		 721
1551	 30		 710
1552	 30		 531
1553	 30		 520
1554	 30		 564
1555	 30		 628
1556	 30		 680
1557	 30		 715
1558	 30		 529
1559	 30		 553
1560	 30		 637
1561	 30		 729
1562	 30		 797
1563	 30		 819
1564	 30		 586
1565	 30		 563
1566	 30		 616
1567	 30		 691
1568	 30		 737
1569	 30		 754
1570	 30		 564
1571	 30		 565
1572	 30		 581
1573	 30		 629
1574	 30		 669
1575	 30		 696
1576	 30		 526
1577	 30		 531
1578	 30		 625
1579	 30		 740
1580	 30		 824
1581	 30		 863
1582	 30		 600
1583	 30		 603
1584	 30		 635
1585	 30		 681
1586	 30		 720
1587	 30		 718
1588	 30		 519
1589	 30		 520
1590	 30		 552
1591	 30		 614
1592	 30		 672
1593	 30		 712
1594	 30		 601
1595	 30		 545
1596	 30		 617
1597	 30		 715
1598	 30		 786
1599	 30		 819
1600	 30		 801
1601	 30		 567
1602	 30		 600
1603	 30		 676
1604	 30		 734
1605	 30		 755
1606	 30		 543
1607	 30		 567
1608	 30		 576
1609	 30		 621
1610	 30		 665
1611	 30		 691
1612	 30		 693
1613	 30		 524
1614	 30		 604
1615	 30		 721
1616	 30		 812
1617	 30		 862
1618	 30		 855
1619	 30		 601
1620	 30		 628
1621	 30		 675
1622	 30		 712
1623	 30		 723
1624	 30		 667
1625	 30		 529
1626	 30		 542
1627	 30		 603
1628	 30		 665
1629	 30		 711
1630	 30		 717
1631	 30		 537
1632	 30		 601
1633	 30		 697
1634	 30		 772
1635	 30		 819
1636	 30		 808
1637	 30		 562
1638	 30		 589
1639	 30		 663
1640	 30		 725
1641	 30		 753
1642	 30		 731
1643	 30		 569
1644	 30		 572
1645	 30		 613
1646	 30		 659
1647	 30		 689
1648	 30		 696
1649	 30		 518
1650	 30		 585
1651	 30		 702
1652	 30		 803
1653	 30		 857
1654	 30		 864
1655	 30		 600
1656	 30		 619
1657	 30		 668
1658	 30		 709
1659	 30		 723
