ADC Read (10 bits)
Muestra	 PWM_percent	 ADC
183	 0		 0
184	 0		 1
185	 0		 0
186	 0		 1
187	 0		 0
188	 0		 0
189	 0		 0
190	 0		 0
191	 0		 1
192	 0		 0
193	 0		 0
194	 0		 1
195	 0		 0
196	 0		 0
197	 0		 0
198	 0		 0
199	 0		 0
200	 0		 0
201	 0		 0
202	 0		 1
203	 0		 1
204	 0		 0
205	 0		 0
206	 0		 0
207	 0		 0
208	 0		 0
209	 0		 0
210	 0		 0
211	 0		 1
212	 0		 0
213	 0		 0
214	 0		 1
215	 0		 0
216	 0		 2
217	 0		 0
218	 0		 1
219	 0		 0
220	 0		 0
221	 0		 0
222	 0		 0
223	 0		 0
224	 0		 0
225	 0		 0
226	 0		 0
227	 0		 0
228	 0		 0
229	 0		 0
230	 0		 0
231	 0		 0
232	 0		 0
233	 0		 0
234	 0		 0
235	 0		 0
236	 0		 0
237	 0		 0
238	 0		 0
239	 0		 0
240	 0		 0
241	 0		 1
242	 0		 0
243	 0		 1
244	 0		 0
245	 0		 0
246	 0		 0
247	 0		 1
248	 0		 0
249	 0		 1
250	 0		 0
251	 0		 0
252	 0		 0
253	 0		 0
254	 0		 0
255	 0		 0
256	 0		 0
257	 0		 0
258	 0		 1
259	 0		 1
260	 0		 0
261	 0		 0
262	 0		 0
263	 0		 0
264	 0		 0
265	 0		 0
266	 0		 0
267	 0		 1
268	 0		 0
269	 0		 1
270	 0		 0
271	 0		 0
272	 0		 0
273	 0		 0
274	 0		 0
275	 0		 0
276	 0		 0
277	 0		 0
278	 0		 0
279	 0		 0
280	 0		 0
281	 0		 0
282	 0		 0
283	 0		 0
284	 0		 0
285	 0		 0
286	 0		 0
287	 0		 1
288	 0		 0
289	 0		 2
290	 0		 0
291	 0		 0
292	 0		 0
293	 0		 0
294	 0		 0
295	 0		 0
296	 0		 0
297	 0		 0
298	 0		 0
299	 0		 0
300	 0		 0
301	 0		 0
302	 50		 1
303	 50		 0
304	 50		 0
305	 50		 2
306	 50		 9
307	 50		 24
308	 50		 36
309	 50		 45
310	 50		 59
311	 50		 69
312	 50		 70
313	 50		 83
314	 50		 97
315	 50		 110
316	 50		 120
317	 50		 129
318	 50		 139
319	 50		 149
320	 50		 162
321	 50		 173
322	 50		 185
323	 50		 192
324	 50		 201
325	 50		 205
326	 50		 216
327	 50		 223
328	 50		 230
329	 50		 232
330	 50		 237
331	 50		 234
332	 50		 235
333	 50		 228
334	 50		 222
335	 50		 209
336	 50		 196
337	 50		 200
338	 50		 206
339	 50		 255
340	 50		 297
341	 50		 312
342	 50		 336
343	 50		 357
344	 50		 367
345	 50		 376
346	 50		 380
347	 50		 381
348	 50		 377
349	 50		 368
350	 50		 353
351	 50		 328
352	 50		 279
353	 50		 267
354	 50		 278
355	 50		 308
356	 50		 364
357	 50		 371
358	 50		 391
359	 50		 403
360	 50		 413
361	 50		 417
362	 50		 418
363	 50		 408
364	 50		 391
365	 50		 357
366	 50		 319
367	 50		 292
368	 50		 297
369	 50		 369
370	 50		 440
371	 50		 450
372	 50		 483
373	 50		 501
374	 50		 501
375	 50		 495
376	 50		 486
377	 50		 464
378	 50		 423
379	 50		 339
380	 50		 342
381	 50		 347
382	 50		 464
383	 50		 504
384	 50		 496
385	 50		 503
386	 50		 511
387	 50		 499
388	 50		 475
389	 50		 430
390	 50		 383
391	 50		 344
392	 50		 379
393	 50		 477
394	 50		 528
395	 50		 556
396	 50		 568
397	 50		 577
398	 50		 574
399	 50		 554
400	 50		 504
401	 50		 388
402	 50		 385
403	 50		 434
404	 50		 517
405	 50		 546
406	 50		 565
407	 50		 571
408	 50		 561
409	 50		 537
410	 50		 499
411	 50		 437
412	 50		 385
413	 50		 440
414	 50		 560
415	 50		 621
416	 50		 639
417	 50		 645
418	 50		 635
419	 50		 608
420	 50		 539
421	 50		 432
422	 50		 426
423	 50		 481
424	 50		 551
425	 50		 586
426	 50		 596
427	 50		 599
428	 50		 575
429	 50		 536
430	 50		 470
431	 50		 417
432	 50		 458
433	 50		 534
434	 50		 584
435	 50		 646
436	 50		 665
437	 50		 669
438	 50		 654
439	 50		 489
440	 50		 447
441	 50		 451
442	 50		 491
443	 50		 502
444	 50		 518
445	 50		 545
446	 50		 555
447	 50		 493
448	 50		 480
449	 50		 419
450	 50		 420
451	 50		 452
452	 50		 489
453	 50		 520
454	 50		 547
455	 50		 563
456	 50		 563
457	 50		 424
458	 50		 435
459	 50		 475
460	 50		 531
461	 50		 577
462	 50		 609
463	 50		 624
464	 50		 622
465	 50		 595
466	 50		 430
467	 50		 444
468	 50		 487
469	 50		 534
470	 50		 569
471	 50		 586
472	 50		 585
473	 50		 453
474	 50		 451
475	 50		 451
476	 50		 473
477	 50		 503
478	 50		 529
479	 50		 551
480	 50		 562
481	 50		 555
482	 50		 429
483	 50		 451
484	 50		 521
485	 50		 593
486	 50		 649
487	 50		 680
488	 50		 693
489	 50		 539
490	 50		 481
491	 50		 490
492	 50		 519
493	 50		 553
494	 50		 577
495	 50		 585
496	 50		 576
497	 50		 481
498	 50		 435
499	 50		 443
500	 50		 485
501	 50		 528
502	 50		 567
503	 50		 593
504	 50		 603
505	 50		 456
506	 50		 467
507	 50		 518
508	 50		 585
509	 50		 637
510	 50		 673
511	 50		 679
512	 50		 667
513	 50		 469
514	 50		 476
515	 50		 525
516	 50		 577
517	 50		 616
518	 50		 633
519	 50		 624
520	 50		 485
521	 50		 481
522	 50		 495
523	 50		 528
524	 50		 561
525	 50		 587
526	 50		 601
527	 50		 595
528	 50		 457
529	 50		 500
530	 50		 584
531	 50		 659
532	 50		 713
533	 50		 738
534	 50		 736
535	 50		 515
536	 50		 523
537	 50		 554
538	 50		 589
539	 50		 613
540	 50		 621
541	 50		 601
542	 50		 461
543	 50		 457
544	 50		 484
545	 50		 535
546	 50		 577
547	 50		 616
548	 50		 634
549	 50		 483
550	 50		 487
551	 50		 542
552	 50		 613
553	 50		 673
554	 50		 709
555	 50		 718
556	 50		 693
557	 50		 493
558	 50		 519
559	 50		 579
560	 50		 629
561	 50		 661
562	 50		 664
563	 50		 504
564	 50		 506
565	 50		 510
566	 50		 547
567	 50		 583
568	 50		 611
569	 50		 626
570	 50		 615
571	 50		 481
572	 50		 544
573	 50		 635
574	 50		 712
575	 50		 760
576	 50		 776
577	 50		 539
578	 50		 539
579	 50		 563
580	 50		 608
581	 50		 639
582	 50		 651
583	 50		 633
584	 50		 480
585	 50		 473
586	 50		 503
587	 50		 555
588	 50		 603
589	 50		 641
590	 50		 657
591	 50		 491
592	 50		 520
593	 50		 589
594	 50		 667
595	 50		 721
596	 50		 745
597	 50		 736
598	 50		 512
599	 50		 525
600	 50		 583
601	 50		 639
602	 50		 677
603	 50		 688
604	 50		 521
605	 50		 523
606	 50		 526
607	 50		 565
608	 50		 602
609	 50		 632
610	 50		 645
611	 50		 509
612	 50		 504
613	 50		 585
614	 50		 683
615	 50		 758
616	 50		 793
617	 50		 795
618	 50		 554
619	 50		 566
620	 50		 608
621	 50		 645
622	 50		 667
623	 50		 662
624	 50		 611
625	 50		 490
626	 50		 504
627	 50		 561
628	 50		 613
629	 50		 655
630	 50		 673
631	 50		 500
632	 50		 531
633	 50		 608
634	 50		 689
635	 50		 744
636	 50		 767
637	 50		 749
638	 50		 526
639	 50		 551
640	 50		 614
641	 50		 673
642	 50		 705
643	 50		 696
644	 50		 537
645	 50		 528
646	 50		 556
647	 50		 596
648	 50		 633
649	 50		 657
650	 50		 655
651	 50		 503
652	 50		 564
653	 50		 668
654	 50		 757
655	 50		 807
656	 50		 819
657	 50		 565
658	 50		 576
659	 50		 616
660	 50		 658
661	 50		 683
662	 50		 677
663	 50		 568
664	 50		 498
665	 50		 518
666	 50		 577
667	 50		 631
668	 50		 673
669	 50		 685
670	 50		 512
671	 50		 555
672	 50		 644
673	 50		 721
674	 50		 771
675	 50		 784
676	 50		 622
677	 50		 544
678	 50		 590
679	 50		 656
680	 50		 705
681	 50		 721
682	 50		 549
683	 50		 544
684	 50		 549
685	 50		 592
686	 50		 632
687	 50		 661
688	 50		 670
689	 50		 507
690	 50		 549
691	 50		 656
692	 50		 752
693	 50		 813
694	 50		 833
695	 50		 576
696	 50		 585
697	 50		 621
698	 50		 667
699	 50		 694
700	 50		 692
701	 50		 560
702	 50		 509
703	 50		 531
704	 50		 589
705	 50		 643
706	 50		 686
707	 50		 696
708	 50		 525
709	 50		 577
710	 50		 669
711	 50		 747
712	 50		 791
713	 50		 793
714	 50		 549
715	 50		 555
716	 50		 621
717	 50		 688
718	 50		 725
719	 50		 726
720	 50		 553
721	 50		 549
722	 50		 575
723	 50		 619
724	 50		 659
725	 50		 680
726	 50		 620
727	 50		 524
728	 50		 613
729	 50		 723
730	 50		 805
731	 50		 843
732	 50		 642
733	 50		 587
734	 50		 614
735	 50		 663
736	 50		 698
737	 50		 705
738	 50		 672
739	 50		 518
740	 50		 528
741	 50		 583
742	 50		 641
743	 50		 689
744	 50		 705
745	 50		 528
746	 50		 574
747	 50		 667
748	 50		 747
749	 50		 797
750	 50		 801
751	 50		 557
752	 50		 563
753	 50		 629
754	 50		 695
755	 50		 736
756	 50		 736
757	 50		 559
758	 50		 553
759	 50		 585
760	 50		 629
761	 50		 669
762	 50		 689
763	 50		 536
764	 50		 538
765	 50		 639
766	 50		 747
767	 50		 824
768	 50		 856
769	 50		 597
770	 50		 599
771	 50		 632
772	 50		 681
773	 50		 711
774	 50		 709
775	 50		 538
776	 50		 519
777	 50		 549
778	 50		 612
779	 50		 670
780	 50		 707
781	 50		 587
782	 50		 541
783	 50		 617
784	 50		 715
785	 50		 783
786	 50		 813
787	 50		 800
788	 50		 562
789	 50		 597
790	 50		 673
791	 50		 725
792	 50		 749
793	 50		 567
794	 50		 564
795	 50		 573
796	 50		 617
797	 50		 663
798	 50		 692
799	 50		 691
800	 50		 528
801	 50		 607
802	 50		 721
803	 50		 811
804	 50		 861
805	 50		 700
806	 50		 600
807	 50		 627
808	 50		 678
809	 50		 713
810	 50		 721
811	 50		 681
812	 50		 520
813	 50		 539
814	 50		 601
815	 50		 661
816	 50		 706
817	 50		 713
818	 50		 539
819	 50		 609
820	 50		 709
821	 50		 784
822	 50		 817
823	 50		 807
824	 50		 563
825	 50		 600
826	 50		 676
827	 50		 733
828	 50		 755
829	 50		 573
830	 50		 569
831	 50		 578
832	 50		 624
833	 50		 667
834	 50		 695
835	 50		 692
836	 50		 537
837	 50		 620
838	 50		 738
839	 50		 824
840	 50		 867
841	 50		 637
842	 50		 608
843	 50		 637
844	 50		 689
845	 50		 721
846	 50		 723
847	 50		 560
848	 50		 523
849	 50		 555
850	 50		 619
851	 50		 678
852	 50		 718
853	 50		 555
854	 50		 556
855	 50		 640
856	 50		 736
857	 50		 803
858	 50		 827
859	 50		 680
860	 50		 574
861	 50		 628
862	 50		 704
863	 50		 749
864	 50		 759
865	 50		 571
866	 50		 566
867	 50		 597
868	 50		 645
869	 50		 688
870	 50		 705
871	 50		 534
872	 50		 563
873	 50		 672
874	 50		 784
875	 50		 855
876	 50		 877
877	 50		 605
878	 50		 616
879	 50		 667
880	 50		 712
881	 50		 733
882	 50		 711
883	 50		 536
884	 50		 531
885	 50		 592
886	 50		 657
887	 50		 705
888	 50		 727
889	 50		 539
890	 50		 597
891	 50		 700
892	 50		 784
893	 50		 827
894	 50		 825
895	 50		 571
896	 50		 602
897	 50		 677
898	 50		 741
899	 50		 767
900	 50		 580
901	 50		 577
902	 50		 586
903	 50		 632
904	 50		 675
905	 50		 705
906	 50		 699
907	 50		 544
908	 50		 635
909	 50		 757
910	 50		 843
911	 50		 881
912	 50		 613
913	 50		 616
914	 50		 656
915	 50		 707
916	 50		 733
917	 50		 725
918	 50		 541
919	 50		 523
920	 50		 573
921	 50		 641
922	 50		 697
923	 50		 727
924	 50		 538
925	 50		 582
926	 50		 681
927	 50		 772
928	 50		 825
929	 50		 834
930	 50		 577
931	 50		 595
932	 50		 669
933	 50		 736
934	 50		 771
935	 50		 629
936	 50		 580
937	 50		 583
938	 50		 627
939	 50		 675
940	 50		 704
941	 50		 705
942	 50		 544
943	 50		 629
944	 50		 750
945	 50		 841
946	 50		 883
947	 50		 624
948	 50		 617
949	 50		 655
950	 50		 705
951	 50		 737
952	 50		 730
953	 50		 544
954	 50		 525
955	 50		 576
956	 50		 645
957	 50		 700
958	 50		 732
959	 50		 541
960	 50		 584
961	 50		 684
962	 50		 777
963	 50		 831
964	 50		 835
965	 50		 577
966	 50		 601
967	 50		 677
968	 50		 744
969	 50		 772
970	 50		 600
971	 50		 581
972	 50		 585
973	 50		 634
974	 50		 679
975	 50		 710
976	 50		 707
977	 50		 550
978	 50		 643
979	 50		 761
980	 50		 851
981	 50		 889
982	 50		 616
983	 50		 622
984	 50		 665
985	 50		 715
986	 50		 741
987	 50		 725
988	 50		 541
989	 50		 528
990	 50		 587
991	 50		 651
992	 50		 705
993	 50		 731
994	 50		 545
995	 50		 601
996	 50		 705
997	 50		 792
998	 50		 837
999	 50		 832
1000	 50		 579
1001	 50		 614
1002	 50		 694
1003	 50		 754
1004	 50		 776
1005	 50		 584
1006	 50		 579
1007	 50		 597
1008	 50		 648
1009	 50		 689
1010	 50		 715
1011	 50		 560
1012	 50		 563
1013	 50		 673
1014	 50		 793
1015	 50		 865
1016	 50		 893
1017	 50		 613
1018	 50		 632
1019	 50		 680
1020	 50		 727
1021	 50		 744
1022	 50		 713
1023	 50		 540
1024	 50		 545
1025	 50		 610
1026	 50		 675
1027	 50		 723
1028	 50		 705
1029	 50		 555
1030	 50		 637
1031	 50		 739
1032	 50		 816
1033	 50		 843
1034	 50		 699
1035	 50		 585
1036	 50		 645
1037	 50		 720
1038	 50		 769
1039	 50		 773
1040	 50		 587
1041	 50		 579
1042	 50		 617
1043	 50		 665
1044	 50		 705
1045	 50		 713
1046	 50		 537
1047	 50		 603
1048	 50		 728
1049	 50		 832
1050	 50		 887
1051	 50		 744
1052	 50		 621
1053	 50		 653
1054	 50		 707
1055	 50		 741
1056	 50		 739
1057	 50		 565
1058	 50		 528
1059	 50		 571
1060	 50		 644
1061	 50		 700
1062	 50		 731
1063	 50		 544
1064	 50		 584
1065	 50		 688
1066	 50		 784
1067	 50		 835
1068	 50		 843
1069	 50		 585
1070	 50		 608
1071	 50		 683
1072	 50		 750
1073	 50		 777
1074	 50		 591
1075	 50		 585
1076	 50		 595
1077	 50		 641
1078	 50		 688
1079	 50		 717
1080	 50		 632
1081	 50		 557
1082	 50		 665
1083	 50		 789
1084	 50		 867
1085	 50		 897
1086	 50		 619
1087	 50		 632
1088	 50		 681
1089	 50		 725
1090	 50		 749
1091	 50		 721
1092	 50		 545
1093	 50		 545
1094	 50		 609
1095	 50		 678
1096	 50		 725
1097	 50		 718
1098	 50		 557
1099	 50		 639
1100	 50		 744
1101	 50		 819
1102	 50		 849
1103	 50		 677
1104	 50		 589
1105	 50		 651
1106	 50		 726
1107	 50		 774
1108	 50		 771
1109	 50		 587
1110	 50		 582
1111	 50		 622
1112	 50		 669
1113	 50		 710
1114	 50		 717
1115	 50		 541
1116	 50		 613
1117	 50		 741
1118	 50		 841
1119	 50		 891
1120	 50		 659
1121	 50		 627
1122	 50		 661
1123	 50		 713
1124	 50		 747
1125	 50		 737
1126	 50		 549
1127	 50		 529
1128	 50		 583
1129	 50		 651
1130	 50		 709
1131	 50		 737
1132	 50		 547
1133	 50		 601
1134	 50		 705
1135	 50		 795
1136	 50		 841
1137	 50		 841
1138	 50		 587
1139	 50		 621
1140	 50		 701
1141	 50		 760
1142	 50		 781
1143	 50		 587
1144	 50		 581
1145	 50		 606
1146	 50		 653
1147	 50		 699
1148	 50		 720
1149	 50		 544
1150	 50		 578
1151	 50		 699
1152	 50		 811
1153	 50		 883
1154	 50		 896
1155	 50		 621
1156	 50		 643
1157	 50		 699
1158	 50		 739
1159	 50		 752
1160	 50		 672
1161	 50		 533
1162	 50		 561
1163	 50		 631
1164	 50		 695
1165	 50		 733
1166	 50		 549
1167	 50		 574
1168	 50		 673
1169	 50		 773
1170	 50		 835
1171	 50		 848
1172	 50		 586
1173	 50		 602
1174	 50		 679
1175	 50		 747
1176	 50		 784
1177	 50		 621
1178	 50		 587
1179	 50		 592
1180	 50		 640
1181	 50		 689
1182	 50		 717
1183	 50		 697
1184	 50		 557
1185	 50		 661
1186	 50		 785
1187	 50		 867
1188	 50		 898
1189	 50		 619
1190	 50		 633
1191	 50		 685
1192	 50		 731
1193	 50		 751
1194	 50		 723
1195	 50		 549
1196	 50		 548
1197	 50		 611
1198	 50		 681
1199	 50		 728
1200	 50		 681
1201	 50		 561
1202	 50		 645
1203	 50		 749
1204	 50		 825
1205	 50		 853
1206	 50		 637
1207	 50		 593
1208	 50		 659
1209	 50		 733
1210	 50		 777
1211	 50		 771
1212	 50		 592
1213	 50		 583
1214	 50		 627
1215	 50		 677
1216	 50		 715
1217	 50		 720
1218	 50		 545
1219	 50		 632
1220	 50		 756
1221	 50		 853
1222	 50		 899
1223	 50		 628
1224	 50		 632
1225	 50		 669
1226	 50		 723
1227	 50		 747
1228	 50		 736
1229	 50		 548
1230	 50		 536
1231	 50		 601
1232	 50		 669
1233	 50		 721
1234	 50		 741
1235	 50		 553
1236	 50		 625
1237	 50		 731
1238	 50		 813
1239	 50		 851
1240	 50		 835
1241	 50		 592
1242	 50		 643
1243	 50		 723
1244	 50		 775
1245	 50		 781
1246	 50		 592
1247	 50		 579
1248	 50		 620
1249	 50		 671
1250	 50		 709
1251	 50		 721
1252	 50		 541
1253	 50		 612
1254	 50		 738
1255	 50		 843
1256	 50		 896
1257	 50		 669
1258	 50		 627
1259	 50		 664
1260	 50		 717
1261	 50		 749
1262	 50		 741
1263	 50		 551
1264	 50		 534
1265	 50		 587
1266	 50		 657
1267	 50		 715
1268	 50		 740
1269	 50		 549
1270	 50		 611
1271	 50		 720
1272	 50		 805
1273	 50		 851
1274	 50		 840
1275	 50		 592
1276	 50		 633
1277	 50		 712
1278	 50		 769
1279	 50		 785
1280	 50		 592
1281	 50		 579
1282	 50		 613
1283	 50		 664
1284	 50		 705
1285	 50		 723
1286	 50		 541
1287	 50		 601
1288	 50		 728
1289	 50		 835
1290	 50		 893
1291	 50		 761
1292	 50		 627
1293	 50		 659
1294	 50		 713
1295	 50		 747
1296	 50		 745
1297	 50		 560
1298	 50		 533
1299	 50		 583
1300	 50		 656
1301	 50		 713
1302	 50		 742
1303	 50		 548
1304	 100		 603
1305	 100		 710
1306	 100		 801
1307	 100		 852
1308	 100		 849
1309	 100		 592
1310	 100		 640
1311	 100		 725
1312	 100		 792
1313	 100		 808
1314	 100		 613
1315	 100		 603
1316	 100		 653
1317	 100		 712
1318	 100		 753
1319	 100		 705
1320	 100		 596
1321	 100		 733
1322	 100		 880
1323	 100		 963
1324	 100		 746
1325	 100		 696
1326	 100		 747
1327	 100		 813
1328	 100		 840
1329	 100		 651
1330	 100		 597
1331	 100		 658
1332	 100		 745
1333	 100		 811
1334	 100		 613
1335	 100		 656
1336	 100		 800
1337	 100		 921
1338	 100		 978
1339	 100		 688
1340	 100		 704
1341	 100		 813
1342	 100		 893
1343	 100		 760
1344	 100		 657
1345	 100		 683
1346	 100		 759
1347	 100		 816
1348	 100		 615
1349	 100		 672
1350	 100		 851
1351	 100		 1003
1352	 100		 1023
1353	 100		 748
1354	 100		 802
1355	 100		 883
1356	 100		 907
1357	 100		 666
1358	 100		 649
1359	 100		 741
1360	 100		 833
1361	 100		 877
1362	 100		 661
1363	 100		 807
1364	 100		 960
1365	 100		 1023
1366	 100		 726
1367	 100		 753
1368	 100		 875
1369	 100		 952
1370	 100		 704
1371	 100		 680
1372	 100		 749
1373	 100		 824
1374	 100		 853
1375	 100		 649
1376	 100		 833
1377	 100		 1016
1378	 100		 1023
1379	 100		 777
1380	 100		 835
1381	 100		 921
1382	 100		 944
1383	 100		 691
1384	 100		 694
1385	 100		 796
1386	 100		 883
1387	 100		 659
1388	 100		 727
1389	 100		 904
1390	 100		 1023
1391	 100		 1023
1392	 100		 739
1393	 100		 861
1394	 100		 966
1395	 100		 800
1396	 100		 697
1397	 100		 749
1398	 100		 833
1399	 100		 877
1400	 100		 655
1401	 100		 837
1402	 100		 1023
1403	 100		 1023
1404	 100		 800
1405	 100		 867
1406	 100		 952
1407	 100		 963
1408	 100		 707
1409	 100		 727
1410	 100		 837
1411	 100		 917
1412	 100		 667
1413	 100		 800
1414	 100		 985
1415	 100		 1023
1416	 100		 757
1417	 100		 803
1418	 100		 937
1419	 100		 1003
1420	 100		 733
1421	 100		 725
1422	 100		 813
1423	 100		 881
1424	 100		 641
1425	 100		 773
1426	 100		 1001
1427	 100		 1023
1428	 100		 800
1429	 100		 855
1430	 100		 947
1431	 100		 982
1432	 100		 717
1433	 100		 724
1434	 100		 833
1435	 100		 925
1436	 100		 673
1437	 100		 793
1438	 100		 981
1439	 100		 1023
1440	 100		 771
1441	 100		 809
1442	 100		 947
1443	 100		 1013
1444	 100		 747
1445	 100		 737
1446	 100		 829
1447	 100		 893
1448	 100		 649
1449	 100		 803
1450	 100		 1023
1451	 100		 1023
1452	 100		 813
1453	 100		 875
1454	 100		 971
1455	 100		 987
1456	 100		 725
1457	 100		 749
1458	 100		 864
1459	 100		 941
1460	 100		 692
1461	 100		 849
1462	 100		 1023
1463	 100		 1023
1464	 100		 763
1465	 100		 859
1466	 100		 985
1467	 100		 1009
1468	 100		 729
1469	 100		 771
1470	 100		 864
1471	 100		 905
1472	 100		 682
1473	 100		 897
1474	 100		 1023
1475	 100		 1008
1476	 100		 840
1477	 100		 923
1478	 100		 995
1479	 100		 752
1480	 100		 705
1481	 100		 800
1482	 100		 909
1483	 100		 713
1484	 100		 747
1485	 100		 945
1486	 100		 1023
1487	 100		 851
1488	 100		 793
1489	 100		 936
1490	 100		 1021
1491	 100		 755
1492	 100		 743
1493	 100		 827
1494	 100		 899
1495	 100		 653
1496	 100		 793
1497	 100		 1023
1498	 100		 1023
1499	 100		 821
1500	 100		 885
1501	 100		 979
1502	 100		 997
1503	 100		 725
1504	 100		 757
1505	 100		 872
1506	 100		 947
1507	 100		 697
1508	 100		 873
1509	 100		 1023
1510	 100		 1023
1511	 100		 763
1512	 100		 885
1513	 100		 1008
1514	 100		 789
1515	 100		 725
1516	 100		 792
1517	 100		 880
1518	 100		 739
1519	 100		 721
1520	 100		 955
1521	 100		 1023
1522	 100		 832
1523	 100		 857
1524	 100		 957
1525	 100		 1010
1526	 100		 736
1527	 100		 729
1528	 100		 843
1529	 100		 937
1530	 100		 681
1531	 100		 811
1532	 100		 1015
1533	 100		 1023
1534	 100		 777
1535	 100		 848
1536	 100		 985
1537	 100		 1023
1538	 100		 739
1539	 100		 769
1540	 100		 865
1541	 100		 912
1542	 100		 683
1543	 100		 899
1544	 100		 1023
1545	 100		 987
1546	 100		 848
1547	 100		 937
1548	 100		 1009
1549	 100		 743
1550	 100		 717
1551	 100		 819
1552	 100		 923
1553	 100		 684
1554	 100		 773
1555	 100		 977
1556	 100		 1023
1557	 100		 791
1558	 100		 817
1559	 100		 963
1560	 100		 1023
1561	 100		 760
1562	 100		 757
1563	 100		 849
1564	 100		 912
1565	 100		 669
1566	 100		 855
1567	 100		 1023
1568	 100		 1023
1569	 100		 837
1570	 100		 921
1571	 100		 1001
1572	 100		 881
1573	 100		 712
1574	 100		 797
1575	 100		 907
1576	 100		 755
1577	 100		 744
1578	 100		 944
1579	 100		 1023
1580	 100		 873
1581	 100		 797
1582	 100		 944
1583	 100		 1023
1584	 100		 760
1585	 100		 746
1586	 100		 835
1587	 100		 907
1588	 100		 660
1589	 100		 816
1590	 100		 1023
1591	 100		 1023
1592	 100		 833
1593	 100		 903
1594	 100		 992
1595	 100		 993
1596	 100		 720
1597	 100		 781
1598	 100		 896
1599	 100		 955
1600	 100		 725
1601	 100		 917
1602	 100		 1023
1603	 100		 1023
1604	 100		 784
1605	 100		 928
1606	 100		 1023
1607	 100		 760
1608	 100		 741
1609	 100		 823
1610	 100		 899
1611	 100		 657
1612	 100		 784
1613	 100		 1023
1614	 100		 1023
1615	 100		 825
1616	 100		 891
1617	 100		 985
1618	 100		 1003
1619	 100		 729
1620	 100		 769
1621	 100		 883
1622	 100		 955
1623	 100		 711
1624	 100		 891
1625	 100		 1023
1626	 100		 1023
1627	 100		 773
1628	 100		 905
1629	 100		 1017
1630	 100		 759
1631	 100		 730
1632	 100		 811
1633	 100		 894
1634	 100		 667
1635	 100		 759
1636	 100		 1001
1637	 100		 1023
1638	 100		 825
1639	 100		 880
1640	 100		 979
1641	 100		 1009
1642	 100		 736
1643	 100		 755
1644	 100		 873
1645	 100		 953
1646	 100		 699
1647	 100		 869
1648	 100		 1023
1649	 100		 1023
1650	 100		 769
1651	 100		 891
1652	 100		 1011
1653	 100		 779
